face_id,event_id,type,dHash
Event_Kyyeu__7c2965a48f03cec41f6eac9a45342b1b__face27,Event_Kyyeu,near_duplicate,1110100011100000111000001011000010110000110011001100010011101001
Event_Kyyeu__7c2965a48f03cec41f6eac9a45342b1b__face29,Event_Kyyeu,near_duplicate,1101100011110000111100001011010011100100111011001100110001100001
Event_Kyyeu__7c2965a48f03cec41f6eac9a45342b1b__face31,Event_Kyyeu,near_duplicate,0010001101100001111000011011010111011000110010001100100111110001
Event_Kyyeu__7c2965a48f03cec41f6eac9a45342b1b__face32,Event_Kyyeu,near_duplicate,1011000111110000111100101111011011110100110011001101010001101000
Event_Kyyeu__7c2965a48f03cec41f6eac9a45342b1b__face35,Event_Kyyeu,near_duplicate,0000111101100011011010011110000110100100110010001100110011100000
Event_Kyyeu__00e640a8136d8d4004b3be278eb2a383__face02,Event_Kyyeu,near_duplicate,1111000011100000111100001111010011110000111010001101010001100001
Event_Kyyeu__00e640a8136d8d4004b3be278eb2a383__face12,Event_Kyyeu,near_duplicate,0111000011100000111100001111010011110100110010001100110011101000
Event_Kyyeu__00e640a8136d8d4004b3be278eb2a383__face13,Event_Kyyeu,near_duplicate,1111000111100001111100001110000011110000100011001100110011101000
Event_Kyyeu__00e640a8136d8d4004b3be278eb2a383__face14,Event_Kyyeu,near_duplicate,1111000111110000111100000111010001110000010010000100110001101000
Event_Kyyeu__00e640a8136d8d4004b3be278eb2a383__face20,Event_Kyyeu,near_duplicate,0011001101110001011100001111001011010110110011001100110011100000
Event_Kyyeu__8321660efbd776ef3da6b3708b32e93f__face01,Event_Kyyeu,near_duplicate,1110011011100010111000001011010010110100110011001101010011101001
Event_Kyyeu__8321660efbd776ef3da6b3708b32e93f__face02,Event_Kyyeu,near_duplicate,1111000011110000111100001111010011110000110011001101010001101001
Event_Kyyeu__8321660efbd776ef3da6b3708b32e93f__face09,Event_Kyyeu,near_duplicate,0110010011100000111000001011010010100000100010001010000011000000
Event_Kyyeu__8321660efbd776ef3da6b3708b32e93f__face10,Event_Kyyeu,near_duplicate,1111001111110011011000011111000011010100110011001100110001101001
Event_Kyyeu__8321660efbd776ef3da6b3708b32e93f__face13,Event_Kyyeu,near_duplicate,0010111111100001111000011110010110110100110011001100110011100000
Event_Kyyeu__8321660efbd776ef3da6b3708b32e93f__face19,Event_Kyyeu,near_duplicate,1111000011100000111101001011011011110100110010001101010001101000
Event_Kyyeu__8321660efbd776ef3da6b3708b32e93f__face24,Event_Kyyeu,near_duplicate,1111000111100001111000001111000010110000110011001100010011101000
Event_Kyyeu__8321660efbd776ef3da6b3708b32e93f__face29,Event_Kyyeu,near_duplicate,0011011101100001111100011011010011010100110010001100100011100001
Event_Kyyeu__a2303444cee11b0442179e42b49a2208__face02,Event_Kyyeu,near_duplicate,1011100111110000111100001011010010110100101010101010110011101001
Event_Kyyeu__a2303444cee11b0442179e42b49a2208__face03,Event_Kyyeu,near_duplicate,0110100101110001111100011110000111110101010011000101010010001000
Event_Kyyeu__a2303444cee11b0442179e42b49a2208__face05,Event_Kyyeu,near_duplicate,1111000011100000111000001111010011110000110011001101010001101000
Event_Kyyeu__a2303444cee11b0442179e42b49a2208__face06,Event_Kyyeu,near_duplicate,0111000011100000111000001011010011010100110011001101010011000000
Event_Kyyeu__a2303444cee11b0442179e42b49a2208__face10,Event_Kyyeu,near_duplicate,0011001001110001111100001011000010010100100011001001010011100000
Event_Kyyeu__a2303444cee11b0442179e42b49a2208__face16,Event_Kyyeu,near_duplicate,1101000111110001111100011111000011001000110010001100100011100000
Event_Kyyeu__a2303444cee11b0442179e42b49a2208__face17,Event_Kyyeu,near_duplicate,1111000011100000111001000111011011110100110010001101010011101000
Event_Kyyeu__a2303444cee11b0442179e42b49a2208__face20,Event_Kyyeu,near_duplicate,0110001011100001111000011110000010100000100011001000110011101000
Event_Kyyeu__a2303444cee11b0442179e42b49a2208__face21,Event_Kyyeu,near_duplicate,0000011100111000011101001111011011001110110110001000111011010001
Event_Kyyeu__a2303444cee11b0442179e42b49a2208__face22,Event_Kyyeu,near_duplicate,0011111011100011111100011011010111011000110010001100100011100000
Event_Kyyeu__b426ced0b0f866ca97368e9636439f90__face07,Event_Kyyeu,near_duplicate,0011000011100000111000001111010011110100110010001100110011101000
Event_Kyyeu__b426ced0b0f866ca97368e9636439f90__face09,Event_Kyyeu,near_duplicate,0111010011110000111000001011010011010000110011001101010011100000
Event_Kyyeu__b426ced0b0f866ca97368e9636439f90__face10,Event_Kyyeu,near_duplicate,0011011111100001111100000011010001011101010010110000111100111111
Event_Kyyeu__b426ced0b0f866ca97368e9636439f90__face11,Event_Kyyeu,near_duplicate,1111000011100000111100001111010011110000110011001101010001101000
Event_Kyyeu__b426ced0b0f866ca97368e9636439f90__face14,Event_Kyyeu,near_duplicate,0011001001110001111000001011000010110000100011001101010011100001
Event_Kyyeu__b426ced0b0f866ca97368e9636439f90__face17,Event_Kyyeu,near_duplicate,1111000011110000111001001011010011110100110011001101010001111000
Event_Kyyeu__b426ced0b0f866ca97368e9636439f90__face19,Event_Kyyeu,near_duplicate,1101010011110001111100011111000011001000110010001100100011101000
Event_Kyyeu__b426ced0b0f866ca97368e9636439f90__face24,Event_Kyyeu,near_duplicate,1001111111110001111100011111000111001001110010011100100101100001
Event_Kyyeu__4d9ac47e6419f4e4ae3bf775b94094e5__face03,Event_Kyyeu,near_duplicate,1110011111100010111100001011010010110100110111001101010011111000
Event_Kyyeu__4d9ac47e6419f4e4ae3bf775b94094e5__face10,Event_Kyyeu,near_duplicate,1011000111110000111100101111000011110000110011001101010001101000
Event_Kyyeu__4d9ac47e6419f4e4ae3bf775b94094e5__face11,Event_Kyyeu,near_duplicate,0001010111110000111100001111010011001001110010011100100111100001
Event_Kyyeu__4d9ac47e6419f4e4ae3bf775b94094e5__face19,Event_Kyyeu,near_duplicate,1111100011110000111100001011001011110000110010001101010001101000
Event_Kyyeu__4d9ac47e6419f4e4ae3bf775b94094e5__face26,Event_Kyyeu,near_duplicate,1111000011100000111100001111000011110000110011001101010001101000
Event_Kyyeu__4d9ac47e6419f4e4ae3bf775b94094e5__face29,Event_Kyyeu,near_duplicate,0110011111100011111000011011010111011000010010001100100011101001
Event_Kyyeu__4d9ac47e6419f4e4ae3bf775b94094e5__face32,Event_Kyyeu,near_duplicate,0010001101000011111000011111010011011000110010001100100101101001
Event_Kyyeu__171e9e1f929de8a7ec0dedc28cb5430e__face02,Event_Kyyeu,near_duplicate,1011000011110000111100001101000011010100110011001100110011101000
Event_Kyyeu__171e9e1f929de8a7ec0dedc28cb5430e__face03,Event_Kyyeu,near_duplicate,0110010011110000111000001011000011110100110011001101010011100000
Event_Kyyeu__171e9e1f929de8a7ec0dedc28cb5430e__face09,Event_Kyyeu,near_duplicate,1110011011100000111000001010000010100000100011001100010011100001
Event_Kyyeu__171e9e1f929de8a7ec0dedc28cb5430e__face11,Event_Kyyeu,near_duplicate,1011000111110000111100101111010011110100110011001101010011101000
Event_Kyyeu__171e9e1f929de8a7ec0dedc28cb5430e__face12,Event_Kyyeu,near_duplicate,1111000111110001111100000111011001001000010010000100110001101000
Event_Kyyeu__171e9e1f929de8a7ec0dedc28cb5430e__face19,Event_Kyyeu,near_duplicate,1111000011100000111100001111000011110000111011001101010001101000
Event_Kyyeu__171e9e1f929de8a7ec0dedc28cb5430e__face31,Event_Kyyeu,near_duplicate,0011011111100001111101010011010101011101010110110000111100111111
Event_Kyyeu__b539d7feb49505fd0d6f8838f7f300c8__face02,Event_Kyyeu,near_duplicate,1111000011100000111000001011010011100000111011001100010011100001
Event_Kyyeu__b539d7feb49505fd0d6f8838f7f300c8__face05,Event_Kyyeu,near_duplicate,0011000111110000111100011111000011011000110010001100100011100000
Event_Kyyeu__b539d7feb49505fd0d6f8838f7f300c8__face07,Event_Kyyeu,near_duplicate,0110010011110000111000001011010011110100110011001001010011100000
Event_Kyyeu__b539d7feb49505fd0d6f8838f7f300c8__face11,Event_Kyyeu,near_duplicate,0111000011110000111100001101010011010100111010001100110001110000
Event_Kyyeu__b539d7feb49505fd0d6f8838f7f300c8__face14,Event_Kyyeu,near_duplicate,1010011011100011111000011011010010110100110111000101010011111000
Event_Kyyeu__b539d7feb49505fd0d6f8838f7f300c8__face15,Event_Kyyeu,near_duplicate,0110001011100000111000011001000000000000101001001011010011100001
Event_Kyyeu__b539d7feb49505fd0d6f8838f7f300c8__face20,Event_Kyyeu,near_duplicate,1101100111111000111100011011010111010100101011001010010011101000
Event_Kyyeu__b539d7feb49505fd0d6f8838f7f300c8__face25,Event_Kyyeu,near_duplicate,1011001111110001111100001111000011110100110011001100010001101000
Event_Kyyeu__b539d7feb49505fd0d6f8838f7f300c8__face26,Event_Kyyeu,near_duplicate,0011001101110001111100011011010010000100110010001100100101000001
Event_Kyyeu__06eedbe3e840166c7cac40fa0d73486a__face04,Event_Kyyeu,near_duplicate,1011011011100000111000001111000011010000100111001001110011111000
Event_Kyyeu__06eedbe3e840166c7cac40fa0d73486a__face07,Event_Kyyeu,near_duplicate,0001001001110001111000001001000010010000100001001101010011100001
Event_Kyyeu__06eedbe3e840166c7cac40fa0d73486a__face08,Event_Kyyeu,near_duplicate,0011011111100001111100011111010101110101010111110001111100111111
Event_Kyyeu__06eedbe3e840166c7cac40fa0d73486a__face09,Event_Kyyeu,near_duplicate,1011000111110000111100001111000011010100110011001100100011100001
Event_Kyyeu__06eedbe3e840166c7cac40fa0d73486a__face10,Event_Kyyeu,near_duplicate,1110001001100001111000001101010011010100100011001101110001100001
Event_Kyyeu__06eedbe3e840166c7cac40fa0d73486a__face13,Event_Kyyeu,near_duplicate,1011000011110000111100001101010011010000110011001100110011101000
Event_Kyyeu__06eedbe3e840166c7cac40fa0d73486a__face14,Event_Kyyeu,near_duplicate,0010111111100001111000011110010110110000110011001100110011100000
Event_Kyyeu__06eedbe3e840166c7cac40fa0d73486a__face16,Event_Kyyeu,near_duplicate,0110001011100000101100001001000000000000001011001010010011100000
Event_Kyyeu__06eedbe3e840166c7cac40fa0d73486a__face17,Event_Kyyeu,near_duplicate,1001110001111000011000001111000011010000110011011101010011100000
Event_Kyyeu__06eedbe3e840166c7cac40fa0d73486a__face20,Event_Kyyeu,near_duplicate,1111000111110001111100011111000111001100110010001100110011110000
Event_Kyyeu__06eedbe3e840166c7cac40fa0d73486a__face24,Event_Kyyeu,near_duplicate,1111000111110000011100010111011001110000010010000100110011101000
Event_Kyyeu__06eedbe3e840166c7cac40fa0d73486a__face29,Event_Kyyeu,near_duplicate,0110011111100011111100011001000111000000110111001100100011101001
Event_Kyyeu__be3952ef6e409b79eb47e718fc3e2a6d__face01,Event_Kyyeu,near_duplicate,0110010011100000111000001011000010100100110011001000000011000000
Event_Kyyeu__be3952ef6e409b79eb47e718fc3e2a6d__face02,Event_Kyyeu,near_duplicate,1011000111110000111000001101010011010100110001001101010011101000
Event_Kyyeu__be3952ef6e409b79eb47e718fc3e2a6d__face04,Event_Kyyeu,near_duplicate,0111001111100001111100001110000010100000000011001000110011100000
Event_Kyyeu__be3952ef6e409b79eb47e718fc3e2a6d__face12,Event_Kyyeu,near_duplicate,0011001001110001111000001011000010110000100011001000010011000001
Event_Kyyeu__be3952ef6e409b79eb47e718fc3e2a6d__face16,Event_Kyyeu,near_duplicate,1111000111110001111100011111000111011000010010001100110011101000
Event_Kyyeu__be3952ef6e409b79eb47e718fc3e2a6d__face21,Event_Kyyeu,near_duplicate,0100111111000001110000011011010110111100010011001001100111110001
Event_Kyyeu__be3952ef6e409b79eb47e718fc3e2a6d__face23,Event_Kyyeu,near_duplicate,1111000011110000111100001101010011010100110011001100110011101000
Event_Kyyeu__be3952ef6e409b79eb47e718fc3e2a6d__face27,Event_Kyyeu,near_duplicate,0111001111110001111001011011010011011100110011001101010011111000
Event_Kyyeu__49b17088474f9b65e1d49eebcc733207__face02,Event_Kyyeu,near_duplicate,0110011111100000111100000111011001110111010111110101011100111111
Event_Kyyeu__49b17088474f9b65e1d49eebcc733207__face07,Event_Kyyeu,near_duplicate,0111001111110000111100001011010011110000110110001101100011110000
Event_Kyyeu__49b17088474f9b65e1d49eebcc733207__face09,Event_Kyyeu,near_duplicate,0110001111100001111000001111010010110110110111101101010011111000
Event_Kyyeu__49b17088474f9b65e1d49eebcc733207__face11,Event_Kyyeu,near_duplicate,0111000001110000011101001111011011110100111011001100110001100000
Event_Kyyeu__49b17088474f9b65e1d49eebcc733207__face12,Event_Kyyeu,near_duplicate,0001111111000011110010011110100110100100110010001100110011101000
Event_Kyyeu__49b17088474f9b65e1d49eebcc733207__face15,Event_Kyyeu,near_duplicate,1111100011110000111101001011011011010100111010101101010001101000
Event_Kyyeu__49b17088474f9b65e1d49eebcc733207__face20,Event_Kyyeu,near_duplicate,0111001111100001111100001111000010100000100011001000110011100000
Event_Kyyeu__49b17088474f9b65e1d49eebcc733207__face21,Event_Kyyeu,near_duplicate,1011000111110000111100011101010011010100111010001100100001100000
Event_Kyyeu__49b17088474f9b65e1d49eebcc733207__face25,Event_Kyyeu,near_duplicate,0001110011101100111001001110000011111000110110001101100111110000
Event_Kyyeu__49b17088474f9b65e1d49eebcc733207__face29,Event_Kyyeu,near_duplicate,0111001111100001101100001011011010010110110011001100100111100001
Event_Kyyeu__a0e16618e9e21ca5f63f7d0d2c06d312__face02,Event_Kyyeu,near_duplicate,0110000001100001011100000001000000010000010011000000010000100000
Event_Kyyeu__a0e16618e9e21ca5f63f7d0d2c06d312__face03,Event_Kyyeu,near_duplicate,0111000101100000111100001011001011010000110011001100110001101000
Event_Kyyeu__a0e16618e9e21ca5f63f7d0d2c06d312__face07,Event_Kyyeu,near_duplicate,1111000011100000011001000111011011110100110010001101010001101000
Event_Kyyeu__a0e16618e9e21ca5f63f7d0d2c06d312__face09,Event_Kyyeu,near_duplicate,1011000101110000111100001001001011110000111011001100110001100000
Event_Kyyeu__a0e16618e9e21ca5f63f7d0d2c06d312__face11,Event_Kyyeu,near_duplicate,0011000001110000011001000111011011110110110110001101110001111000
Event_Kyyeu__a0e16618e9e21ca5f63f7d0d2c06d312__face13,Event_Kyyeu,near_duplicate,0101001111100001101000001011011010010110110010001100100111100001
Event_Kyyeu__a0e16618e9e21ca5f63f7d0d2c06d312__face19,Event_Kyyeu,near_duplicate,1111000011110000111100001011010010110100110010000100110011111001
Event_Kyyeu__a0e16618e9e21ca5f63f7d0d2c06d312__face20,Event_Kyyeu,near_duplicate,0001011001100011111100011011010111011100110010001100100101100001
Event_Kyyeu__a0e16618e9e21ca5f63f7d0d2c06d312__face25,Event_Kyyeu,near_duplicate,1011000101110000111100001111000011110000110010001100110011101000
Event_Kyyeu__2da044b1725b75561e1fd021e7a8f370__face01,Event_Kyyeu,near_duplicate,0011001101100001111000001011001010110000110010001100110011110000
Event_Kyyeu__2da044b1725b75561e1fd021e7a8f370__face02,Event_Kyyeu,near_duplicate,1010010111100000111000001011010011001000110010001100110011100000
Event_Kyyeu__2da044b1725b75561e1fd021e7a8f370__face03,Event_Kyyeu,near_duplicate,1101100111111000111100001111011011110100110011001100110001101000
Event_Kyyeu__2da044b1725b75561e1fd021e7a8f370__face07,Event_Kyyeu,near_duplicate,0111001011110000111100001011000111001000110010001100100011100000
Event_Kyyeu__2da044b1725b75561e1fd021e7a8f370__face08,Event_Kyyeu,near_duplicate,0111000101110000111100001101001011010000110011001100110001101000
Event_Kyyeu__2da044b1725b75561e1fd021e7a8f370__face10,Event_Kyyeu,near_duplicate,1111000011110000111101000111001011110100110010001101010001101000
Event_Kyyeu__2da044b1725b75561e1fd021e7a8f370__face11,Event_Kyyeu,near_duplicate,0111010011110000111000001011010010110100110010001101110011100000
Event_Kyyeu__2da044b1725b75561e1fd021e7a8f370__face12,Event_Kyyeu,near_duplicate,0111001111100001101101001011011010001100110011001100110011110001
Event_Kyyeu__2da044b1725b75561e1fd021e7a8f370__face14,Event_Kyyeu,near_duplicate,0111000101100000111100001111000011110000110011001100110011101000
Event_Kyyeu__2da044b1725b75561e1fd021e7a8f370__face15,Event_Kyyeu,near_duplicate,1111000111100001111100001111010011110000110010000110100001110001
Event_Kyyeu__2da044b1725b75561e1fd021e7a8f370__face18,Event_Kyyeu,near_duplicate,0110000001100001011100000011000000010010010011000000110000100000
Event_Kyyeu__2da044b1725b75561e1fd021e7a8f370__face19,Event_Kyyeu,near_duplicate,0110000111110000111100011111000111110100110010001100110000010000
Event_Kyyeu__2da044b1725b75561e1fd021e7a8f370__face20,Event_Kyyeu,near_duplicate,0010001101100001111100011011010111011000110010001100100111111001
Event_Kyyeu__2da044b1725b75561e1fd021e7a8f370__face22,Event_Kyyeu,near_duplicate,0010011101110001111000011011010010111100110011001100110011110000
Event_Kyyeu__2da044b1725b75561e1fd021e7a8f370__face25,Event_Kyyeu,near_duplicate,0110111111100111111000011011010110000000110011001100100011100001
Event_Kyyeu__2da044b1725b75561e1fd021e7a8f370__face26,Event_Kyyeu,near_duplicate,1111000011110010111100101101001011010000110011000101010001101000
Event_Kyyeu__2da044b1725b75561e1fd021e7a8f370__face28,Event_Kyyeu,near_duplicate,0111000101110000011100000111010011110000010010001100110001101000
Event_Kyyeu__2da044b1725b75561e1fd021e7a8f370__face30,Event_Kyyeu,near_duplicate,0000101101111001111100001011010011010100110011011100110011100000
Event_Kyyeu__2da044b1725b75561e1fd021e7a8f370__face32,Event_Kyyeu,near_duplicate,0011001101100000011100000001001000000010000011000000110001000000
Event_Kyyeu__0df70d199a10e98eb159dd193aacd2f9__face03,Event_Kyyeu,near_duplicate,0011001101110001111000001101001011010000010001001101010011101000
Event_Kyyeu__0df70d199a10e98eb159dd193aacd2f9__face04,Event_Kyyeu,near_duplicate,0111010011110000111100001011010011011100110010001010010011100000
Event_Kyyeu__0df70d199a10e98eb159dd193aacd2f9__face07,Event_Kyyeu,near_duplicate,1111011011100000111000001111000011010000010111001101110011110000
Event_Kyyeu__0df70d199a10e98eb159dd193aacd2f9__face08,Event_Kyyeu,near_duplicate,0011001111110001111100011011010111110000110010001101100001100001
Event_Kyyeu__0df70d199a10e98eb159dd193aacd2f9__face12,Event_Kyyeu,near_duplicate,1111000011100000111101000111001011110100110010001101010001101000
Event_Kyyeu__0df70d199a10e98eb159dd193aacd2f9__face16,Event_Kyyeu,near_duplicate,0011000001110000011100000111011011110000010010001100110001111000
Event_Kyyeu__0df70d199a10e98eb159dd193aacd2f9__face20,Event_Kyyeu,near_duplicate,1111000011110000111100001011011011110000110010001100110001100001
Event_Kyyeu__0df70d199a10e98eb159dd193aacd2f9__face21,Event_Kyyeu,near_duplicate,1110001111110001111100011111010111110100110010001100110011101000
Event_Kyyeu__0df70d199a10e98eb159dd193aacd2f9__face22,Event_Kyyeu,near_duplicate,0010011101100001111001011111010110110000110011001100110011100000
Event_Kyyeu__0df70d199a10e98eb159dd193aacd2f9__face24,Event_Kyyeu,near_duplicate,1011000111110000111100001101001011110000110011000110010001101000
Event_Kyyeu__0df70d199a10e98eb159dd193aacd2f9__face27,Event_Kyyeu,near_duplicate,1111000011110000111100011110010111111001110111001101010011111000
Event_Kyyeu__0df70d199a10e98eb159dd193aacd2f9__face28,Event_Kyyeu,near_duplicate,0110001111100001111100001010000010100000110010001000110011100000
Event_Kyyeu__0df70d199a10e98eb159dd193aacd2f9__face29,Event_Kyyeu,near_duplicate,0111001111100001111000001011011010110110110011001100100011100001
Event_Kyyeu__0df70d199a10e98eb159dd193aacd2f9__face30,Event_Kyyeu,near_duplicate,0011011101100000011100000011001000000000000011001000110010000000
Event_Kyyeu__0df70d199a10e98eb159dd193aacd2f9__face31,Event_Kyyeu,near_duplicate,1010011111110001111000011011010010111100110110001100100111001001
Event_Kyyeu__0df70d199a10e98eb159dd193aacd2f9__face36,Event_Kyyeu,near_duplicate,0110111111100111111000011011010110100000110010001100100011100001
Event_Kyyeu__33a57834063668567850d7fa773f9f03__face01,Event_Kyyeu,near_duplicate,1111100011110000111101001111001011110000110010001101010011101000
Event_Kyyeu__33a57834063668567850d7fa773f9f03__face02,Event_Kyyeu,near_duplicate,1110100111110001111100001111000011110000110011001100110011101000
Event_Kyyeu__33a57834063668567850d7fa773f9f03__face03,Event_Kyyeu,near_duplicate,1111011011100000111000001111000011110000110111001101110011101000
Event_Kyyeu__33a57834063668567850d7fa773f9f03__face04,Event_Kyyeu,near_duplicate,1001010111100000111000001011000011110100110011001101000011100000
Event_Kyyeu__33a57834063668567850d7fa773f9f03__face05,Event_Kyyeu,near_duplicate,1111000011110000111100001111010111111001110111001101010001111000
Event_Kyyeu__33a57834063668567850d7fa773f9f03__face06,Event_Kyyeu,near_duplicate,1011100011110000111100001111001011010100110011011100110011100001
Event_Kyyeu__33a57834063668567850d7fa773f9f03__face07,Event_Kyyeu,near_duplicate,0111000011110000111000001111010011110010110011001100110001100000
Event_Kyyeu__33a57834063668567850d7fa773f9f03__face13,Event_Kyyeu,near_duplicate,1100000111100000111100001100100001010100110000001100100011100001
Event_Kyyeu__33a57834063668567850d7fa773f9f03__face16,Event_Kyyeu,near_duplicate,0011000101110001111100001011001011010000110011001100110011101100
Event_Kyyeu__33a57834063668567850d7fa773f9f03__face17,Event_Kyyeu,near_duplicate,0011011101100000011100000001001000010000100011001000110010000000
Event_Kyyeu__33a57834063668567850d7fa773f9f03__face23,Event_Kyyeu,near_duplicate,1111000011110000111100001101010011010000111010001100100101100011
Event_Kyyeu__33a57834063668567850d7fa773f9f03__face24,Event_Kyyeu,near_duplicate,0100110111000001110001001011010010111100010010001101110001110001
Event_Kyyeu__33a57834063668567850d7fa773f9f03__face33,Event_Kyyeu,near_duplicate,1011000111110000111000101111001011110100110011001100010001101000
Event_Kyyeu__33a57834063668567850d7fa773f9f03__face35,Event_Kyyeu,near_duplicate,0011001101110001111100001011011010010100110010001101100011110001
Event_Kyyeu__64baf3bcd9d7546833bb0d4baa71a5e4__face01,Event_Kyyeu,near_duplicate,0111000101100010111100001111000011110000110011001100110011101000
Event_Kyyeu__64baf3bcd9d7546833bb0d4baa71a5e4__face03,Event_Kyyeu,near_duplicate,1111000111100000111000001111000011110000110011001100010001110000
Event_Kyyeu__64baf3bcd9d7546833bb0d4baa71a5e4__face07,Event_Kyyeu,near_duplicate,1011000101110000111100001101000011010000111011001101010001100001
Event_Kyyeu__64baf3bcd9d7546833bb0d4baa71a5e4__face09,Event_Kyyeu,near_duplicate,1010101111101000111100001101001011000000110010011100110001101000
Event_Kyyeu__64baf3bcd9d7546833bb0d4baa71a5e4__face13,Event_Kyyeu,near_duplicate,0011000101100001111000001011001010110000110011001100010011100000
Event_Kyyeu__64baf3bcd9d7546833bb0d4baa71a5e4__face16,Event_Kyyeu,near_duplicate,1110100111110001111100001111000111110100110010001100110011110000
Event_Kyyeu__64baf3bcd9d7546833bb0d4baa71a5e4__face18,Event_Kyyeu,near_duplicate,0011001111110001111100011111010110110101110010010100111101101010
Event_Kyyeu__64baf3bcd9d7546833bb0d4baa71a5e4__face24,Event_Kyyeu,near_duplicate,1111000011110000011100001101010011010100110010001100110001101001
Event_Kyyeu__64baf3bcd9d7546833bb0d4baa71a5e4__face30,Event_Kyyeu,near_duplicate,0100111111000001110000011011010010111100010010001101110011110001
Event_Kyyeu__d86e625022bb1ca4c1953b821b186445__face02,Event_Kyyeu,near_duplicate,0110001011110000111100001011000011010100110011001010010011100000
Event_Kyyeu__d86e625022bb1ca4c1953b821b186445__face04,Event_Kyyeu,near_duplicate,1111000011110000111100001111010011110010110011001100110001100001
Event_Kyyeu__d86e625022bb1ca4c1953b821b186445__face08,Event_Kyyeu,near_duplicate,1011000011110000111100001101010011010100110011001100110001100000
Event_Kyyeu__d86e625022bb1ca4c1953b821b186445__face11,Event_Kyyeu,near_duplicate,1111000101110000011100001101010011110010110011001100110011101000
Event_Kyyeu__d86e625022bb1ca4c1953b821b186445__face12,Event_Kyyeu,near_duplicate,0111001011100001111100001111000011110000110011001000110011101000
Event_Kyyeu__d86e625022bb1ca4c1953b821b186445__face13,Event_Kyyeu,near_duplicate,1111000011100000111101001011011011110100110010001101110001101000
Event_Kyyeu__d86e625022bb1ca4c1953b821b186445__face18,Event_Kyyeu,near_duplicate,1101100111110000111100001011010011000100111011001100110011100001
Event_Kyyeu__d86e625022bb1ca4c1953b821b186445__face21,Event_Kyyeu,near_duplicate,0011000111100000111100001111000011011000110010001101010011100000
Event_Kyyeu__d86e625022bb1ca4c1953b821b186445__face22,Event_Kyyeu,near_duplicate,1010011111110001111100011011010011001000110010001100100111100001
Event_Kyyeu__d86e625022bb1ca4c1953b821b186445__face24,Event_Kyyeu,near_duplicate,1011000111110000111000101111001011110000110011001100110001101000
Event_Kyyeu__d86e625022bb1ca4c1953b821b186445__face25,Event_Kyyeu,near_duplicate,0110101111100011111000011010010110110101110010001100110011100001
Event_Kyyeu__d86e625022bb1ca4c1953b821b186445__face27,Event_Kyyeu,near_duplicate,0010011101100011011100011111010111001000110010001100100101100011
Event_Kyyeu__d86e625022bb1ca4c1953b821b186445__face31,Event_Kyyeu,near_duplicate,0100111111000101110000011011010110111100010010001101100011110001
Event_Kyyeu__d86e625022bb1ca4c1953b821b186445__face33,Event_Kyyeu,near_duplicate,0001101101111001111101001011010011110100110011001100110010100000
Event_Kyyeu__d86e625022bb1ca4c1953b821b186445__face34,Event_Kyyeu,near_duplicate,0110111111100011111000011011010011000000110010001100100011100001
Event_Kyyeu__db4ee2f1b932667bf50e53875e598b58__face01,Event_Kyyeu,near_duplicate,0111010011110000111100001111010011110100110011001101010011100000
Event_Kyyeu__db4ee2f1b932667bf50e53875e598b58__face03,Event_Kyyeu,near_duplicate,0111001111100001111100001111000011110000110011001000110011101000
Event_Kyyeu__db4ee2f1b932667bf50e53875e598b58__face05,Event_Kyyeu,near_duplicate,0011000011100000111100001011010011000000110010001100100011100001
Event_Kyyeu__db4ee2f1b932667bf50e53875e598b58__face08,Event_Kyyeu,near_duplicate,0111000001110000011101001111011011110000110011001100110011101000
Event_Kyyeu__db4ee2f1b932667bf50e53875e598b58__face09,Event_Kyyeu,near_duplicate,1110011011100000111000001110000011110000110111001101110011111000
Event_Kyyeu__db4ee2f1b932667bf50e53875e598b58__face10,Event_Kyyeu,near_duplicate,0010110000011100110001001110010011111000110111001101110011111000
Event_Kyyeu__db4ee2f1b932667bf50e53875e598b58__face22,Event_Kyyeu,near_duplicate,0010101111100011111000011110010110100101110010001100100011100001
Event_Kyyeu__db4ee2f1b932667bf50e53875e598b58__face24,Event_Kyyeu,near_duplicate,1111000011110000111100011111010111010000110110001101010011101000
Event_Kyyeu__db4ee2f1b932667bf50e53875e598b58__face25,Event_Kyyeu,near_duplicate,1111100111110001111100001001010011010100111011001100110001101001
Event_Kyyeu__f0468f4b8c8fb096d391bb588b354e81__face01,Event_Kyyeu,near_duplicate,0000111111100011111000011111010010110110110011101101010011111000
Event_Kyyeu__f0468f4b8c8fb096d391bb588b354e81__face02,Event_Kyyeu,near_duplicate,0011010111100000111100001011010011010100110010001101010011100000
Event_Kyyeu__f0468f4b8c8fb096d391bb588b354e81__face05,Event_Kyyeu,near_duplicate,1010011001100000111000101111000011110000110111001101110011111000
Event_Kyyeu__f0468f4b8c8fb096d391bb588b354e81__face06,Event_Kyyeu,near_duplicate,1111000011110000111000001111011011110000110011001100110001110000
Event_Kyyeu__f0468f4b8c8fb096d391bb588b354e81__face07,Event_Kyyeu,near_duplicate,0111000011110000111001001011011011110100110010001101010001101000
Event_Kyyeu__f0468f4b8c8fb096d391bb588b354e81__face08,Event_Kyyeu,near_duplicate,0011001101100001111000001011000010110000100011001000010011100001
Event_Kyyeu__f0468f4b8c8fb096d391bb588b354e81__face09,Event_Kyyeu,near_duplicate,0111000011110000111100001110000011101000110010001100000001100000
